日期,WTI,布伦特,迪拜,阿曼,塔皮斯,米纳斯,杜里,辛塔,大庆,胜利,欧佩克,ESPO
,88.27,,,,,,,,,,,-
,90.40,,,,,,,,,,,-
,89.28,,,,,,,,,,,-
,91.44,,,,,,,,,,,-
,89.54,,,,,,,,,,,-
,91.03,,,,,,,,,,,-
,91.22,,,,,,,,,,,-
,90.87,,,,,,,,,,,-
,-,,,,,,,,,,,-
,90.86,,,,,,,,,,,-
,89.75,,,,,,,,,,,-
,89.09,,,,,,,,,,,-
,88.57,,,,,,,,,,,-
,87.93,,,,,,,,,,,-
,87.79,,,,,,,,,,,-
,88.42,,,,,,,,,,,-
,88.13,,,,,,,,,,,-
,88.45,,,,,,,,,,,-
,87.74,,,,,,,,,,,-
,88.42,,,,,,,,,,,-
,88.45,,,,,,,,,,,-
,88.65,,,,,,,,,,,-
,89.30,,,,,,,,,,,-
,89.32,,,,,,,,,,,-
,-,,,,,,,,,,,-
,86.68,,,,,,,,,,,-
,84.22,,,,,,,,,,,-
,85.52,,,,,,,,,,,-
,-,,,,,,,,,,,-
,-,,,,,,,,,,,-
,82.82,,,,,,,,,,,-
,80.86,,,,,,,,,,,-
,81.12,,,,,,,,,,,-
,81.46,,,,,,,,,,,-
,81.90,,,,,,,,,,,-
,80.35,,,,,,,,,,,-
,82.20,,,,,,,,,,,-
,84.60,,,,,,,,,,,-
,84.97,,,,,,,,,,,-
,87.80,,,,,,,,,,,-
,87.79,,,,,,,,,,,-
,86.51,,,,,,,,,,,-
,86.96,,,,,,,,,,,-
,86.91,,,,,,,,,,,-
,86.62,,,,,,,,,,,-
,84.83,,,,,,,,,,,-
,83.83,,,,,,,,,,,-
,82.74,,,,,,,,,,,-
,81.38,,,,,,,,,,,-
,82.11,,,,,,,,,,,-
,81.91,,,,,,,,,,,-
,82.54,,,,,,,,,,,-
,81.87,,,,,,,,,,,-
,81.27,,,,,,,,,,,-
,80.10,,,,,,,,,,,-
,81.81,,,,,,,,,,,-
,79.54,,,,,,,,,,,-
,83.13,,,,,,,,,,,-
,81.30,,,,,,,,,,,-
,82.52,,,,,,,,,,,-
,83.02,,,,,,,,,,,-
,81.66,,,,,,,,,,,-
,82.20,,,,,,,,,,,-
,82.74,,,,,,,,,,,-
,81.46,,,,,,,,,,,-
,83.26,,,,,,,,,,,-
,82.80,,,,,,,,,,,-
,81.56,,,,,,,,,,,-
,81.56,,,,,,,,,,,-
,79.95,,,,,,,,,,,-
,77.76,,,,,,,,,,,-
,76.11,,,,,,,,,,,-
,76.28,,,,,,,,,,,-
,75.01,,,,,,,,,,,-
,73.16,,,,,,,,,,,-
,72.70,,,,,,,,,,,-
,73.03,,,,,,,,,,,-
,74.75,,,,,,,,,,,-
,73.52,,,,,,,,,,,-
,74.37,,,,,,,,,,,-
,75.60,,,,,,,,,,,-
,76.73,,,,,,,,,,,-
,77.27,,,,,,,,,,,-
,76.44,,,,,,,,,,,-
,74.25,,,,,,,,,,,-
,74.66,,,,,,,,,,,-
,73.80,,,,,,,,,,,-
,74.34,,,,,,,,,,,-
,74.34,,,,,,,,,,,-
,74.99,,,,,,,,,,,-
,73.91,,,,,,,,,,,-
,71.72,,,,,,,,,,,-
,74.55,,,,,,,,,,,-
,75.22,,,,,,,,,,,-
,73.36,,,,,,,,,,,-
,72.06,,,,,,,,,,,-
,71.21,,,,,,,,,,,-
,72.74,,,,,,,,,,,-
,73.50,,,,,,,,,,,-
,74.47,,,,,,,,,,,-
,75.33,,,,,,,,,,,-
,75.71,,,,,,,,,,,-
,75.18,,,,,,,,,,,-
,75.46,,,,,,,,,,,-
,75.87,,,,,,,,,,,-
,77.90,,,,,,,,,,,-
,80.13,,,,,,,,,,,-
,81.50,,,,,,,,,,,-
,80.85,,,,,,,,,,,-
,82.18,,,,,,,,,,,-
,82.46,,,,,,,,,,,-
,82.58,,,,,,,,,,,-
,81.55,,,,,,,,,,,-
,78.90,,,,,,,,,,,-
,78.52,,,,,,,,,,,-
,76.87,,,,,,,,,,,-
,77.61,,,,,,,,,,,-
,78.96,,,,,,,,,,,-
,78.82,,,,,,,,,,,-
,79.00,,,,,,,,,,,-
,76.23,,,,,,,,,,,-
,77.31,,,,,,,,,,,-
,76.64,,,,,,,,,,,-
,75.88,,,,,,,,,,,-
,76.53,,,,,,,,,,,-
,76.85,,,,,,,,,,,-
,77.29,,,,,,,,,,,-
,74.87,,,,,,,,,,,-
,76.26,,,,,,,,,,,-
,75.74,,,,,,,,,,,-
,74.24,,,,,,,,,,,-
,72.03,,,,,,,,,,,-
,-,,,,,,,,,,,-
,71.68,,,,,,,,,,,-
,72.54,,,,,,,,,,,-
,75.68,,,,,,,,,,,-
,75.78,,,,,,,,,,,-
,78.18,,,,,,,,,,,-
,78.63,,,,,,,,,,,-
,76.04,,,,,,,,,,,-
,75.59,,,,,,,,,,,-
,77.08,,,,,,,,,,,-
,77.52,,,,,,,,,,,-
,77.33,,,,,,,,,,,-
,76.44,,,,,,,,,,,-
,77.67,,,,,,,,,,,-
,76.79,,,,,,,,,,,-
,75.08,,,,,,,,,,,-
,73.93,,,,,,,,,,,-
,75.41,,,,,,,,,,,-
,73.97,,,,,,,,,,,-
,71.89,,,,,,,,,,,-
,71.46,,,,,,,,,,,-
,71.22,,,,,,,,,,,-
,74.49,,,,,,,,,,,-
,73.56,,,,,,,,,,,-
,72.69,,,,,,,,,,,-
,-,,,,,,,,,,,-
,74.14,,,,,,,,,,,-
,74.48,,,,,,,,,,,-
,71.41,,,,,,,,,,,-
,65.58,,,,,,,,,,,-
,66.11,,,,,,,,,,,-
,67.64,,,,,,,,,,,-
,68.47,,,,,,,,,,,-
,70.62,,,,,,,,,,,-
,69.36,,,,,,,,,,,-
,70.32,,,,,,,,,,,-
,71.65,,,,,,,,,,,-
,74.17,,,,,,,,,,,-
,75.44,,,,,,,,,,,-
,76.06,,,,,,,,,,,-
,77.09,,,,,,,,,,,-
,75.11,,,,,,,,,,,-
,76.09,,,,,,,,,,,-
,79.77,,,,,,,,,,,-
,82.75,,,,,,,,,,,-
,86.16,,,,,,,,,,,-
,86.14,,,,,,,,,,,-
,85.17,,,,,,,,,,,-
,83.20,,,,,,,,,,,-
,82.12,,,,,,,,,,,-
,83.92,,,,,,,,,,,-
,84.36,,,,,,,,,,,-
,82.93,,,,,,,,,,,-
,82.94,,,,,,,,,,,-
,83.04,,,,,,,,,,,-
,81.59,,,,,,,,,,,-
,83.12,,,,,,,,,,,-
,85.48,,,,,,,,,,,-
,85.98,,,,,,,,,,,-
,84.03,,,,,,,,,,,-
,84.39,,,,,,,,,,,-
,84.92,,,,,,,,,,,-
,85.67,,,,,,,,,,,-
,85.57,,,,,,,,,,,-
,86.89,,,,,,,,,,,-
,86.73,,,,,,,,,,,-
,85.06,,,,,,,,,,,-
,83.51,,,,,,,,,,,-
,82.54,,,,,,,,,,,-
,82.37,,,,,,,,,,,-
,80.06,,,,,,,,,,,-
,80.22,,,,,,,,,,,-
,80.16,,,,,,,,,,,-
,81.57,,,,,,,,,,,-
,81.45,,,,,,,,,,,-
,80.55,,,,,,,,,,,-
,82.11,,,,,,,,,,,-
,82.79,,,,,,,,,,,-
,81.79,,,,,,,,,,,-
,79.72,,,,,,,,,,,-
,81.23,,,,,,,,,,,-
,82.17,,,,,,,,,,,-
,82.00,,,,,,,,,,,-
,81.33,,,,,,,,,,,-
,81.79,,,,,,,,,,,-
,81.73,,,,,,,,,,,-
,80.38,,,,,,,,,,,-
,80.84,,,,,,,,,,,-
,79.85,,,,,,,,,,,-
,78.69,,,,,,,,,,,-
,79.67,,,,,,,,,,,-
,77.93,,,,,,,,,,,-
,79.68,,,,,,,,,,,-
,78.72,,,,,,,,,,,-
,79.99,,,,,,,,,,,-
,79.82,,,,,,,,,,,-
,78.95,,,,,,,,,,,-
,77.39,,,,,,,,,,,-
,77.07,,,,,,,,,,,-
,-,,,,,,,,,,,-
,74.16,,,,,,,,,,,-
,75.17,,,,,,,,,,,-
,74.50,,,,,,,,,,,-
,73.86,,,,,,,,,,,-
,71.85,,,,,,,,,,,-
,71.87,,,,,,,,,,,-
,72.94,,,,,,,,,,,-
,76.96,,,,,,,,,,,-
,77.36,,,,,,,,,,,-
,74.74,,,,,,,,,,,-
,72.79,,,,,,,,,,,-
,73.88,,,,,,,,,,,-
,73.59,,,,,,,,,,,-
,74.69,,,,,,,,,,,-
,74.93,,,,,,,,,,,-
,74.00,,,,,,,,,,,-
,75.63,,,,,,,,,,,-
,77.06,,,,,,,,,,,-
,79.08,,,,,,,,,,,-
,-,,,,,,,,,,,-
,78.05,,,,,,,,,,,-
,79.38,,,,,,,,,,,-
,79.72,,,,,,,,,,,-
,80.71,,,,,,,,,,,-
,82.27,,,,,,,,,,,-
,82.84,,,,,,,,,,,-
,82.65,,,,,,,,,,,-
,83.20,,,,,,,,,,,-
,81.84,,,,,,,,,,,-
,81.59,,,,,,,,,,,-
,79.34,,,,,,,,,,,-
,79.28,,,,,,,,,,,-
,78.78,,,,,,,,,,,-
,78.65,,,,,,,,,,,-
,77.21,,,,,,,,,,,-
,75.17,,,,,,,,,,,-
,73.28,,,,,,,,,,,-
,72.02,,,,,,,,,,,-
,72.95,,,,,,,,,,,-
,72.63,,,,,,,,,,,-
,72.57,,,,,,,,,,,-
,70.75,,,,,,,,,,,-
,69.60,,,,,,,,,,,-
,69.75,,,,,,,,,,,-
,70.48,,,,,,,,,,,-
,70.92,,,,,,,,,,,-
,72.78,,,,,,,,,,,-
,73.88,,,,,,,,,,,-
,75.70,,,,,,,,,,,-
,76.28,,,,,,,,,,,-
,76.61,,,,,,,,,,,-
,78.30,,,,,,,,,,,-
,77.39,,,,,,,,,,,-
,-,,,,,,,,,,,-
,76.49,,,,,,,,,,,-
,76.49,,,,,,,,,,,-
,75.04,,,,,,,,,,,-
,76.60,,,,,,,,,,,-
,76.74,,,,,,,,,,,-
,77.61,,,,,,,,,,,-
,79.57,,,,,,,,,,,-
,79.10,,,,,,,,,,,-
,78.77,,,,,,,,,,,-
,76.34,,,,,,,,,,,-
,76.68,,,,,,,,,,,-
,79.31,,,,,,,,,,,-
,79.08,,,,,,,,,,,-
,79.40,,,,,,,,,,,-
,77.44,,,,,,,,,,,-
,79.74,,,,,,,,,,,-
,80.64,,,,,,,,,,,-
,79.24,,,,,,,,,,,-
,77.85,,,,,,,,,,,-
,77.04,,,,,,,,,,,-
,80.06,,,,,,,,,,,-
,77.36,,,,,,,,,,,-
,79.41,,,,,,,,,,,-
,78.63,,,,,,,,,,,-
,79.73,,,,,,,,,,,-
,80.78,,,,,,,,,,,-
,80.93,,,,,,,,,,,-
,78.52,,,,,,,,,,,-
,79.38,,,,,,,,,,,-
,78.68,,,,,,,,,,,-
,77.57,,,,,,,,,,,-
,75.19,,,,,,,,,,,-
,74.19,,,,,,,,,,,-
,73.13,,,,,,,,,,,-
,72.25,,,,,,,,,,,-
,71.57,,,,,,,,,,,-
,69.74,,,,,,,,,,,-
,71.10,,,,,,,,,,,-
,70.47,,,,,,,,,,,-
,69.75,,,,,,,,,,,-
,70.56,,,,,,,,,,,-
,70.21,,,,,,,,,,,-
,66.59,,,,,,,,,,,-
,66.86,,,,,,,,,,,-
,65.73,,,,,,,,,,,-
,65.79,,,,,,,,,,,-
,68.61,,,,,,,,,,,-
,71.49,,,,,,,,,,,-
,69.47,,,,,,,,,,,-
,71.97,,,,,,,,,,,-
,72.59,,,,,,,,,,,-
,72.48,,,,,,,,,,,-
,70.88,,,,,,,,,,,-
,68.76,,,,,,,,,,,-
,69.26,,,,,,,,,,,-
,72.04,,,,,,,,,,,-
,71.36,,,,,,,,,,,-
,71.24,,,,,,,,,,,-
,-,,,,,,,,,,,-
,67.88,,,,,,,,,,,-
,67.95,,,,,,,,,,,-
,68.15,,,,,,,,,,,-
,68.28,,,,,,,,,,,-
,69.53,,,,,,,,,,,-
,73.04,,,,,,,,,,,-
,72.67,,,,,,,,,,,-
,71.34,,,,,,,,,,,-
,71.54,,,,,,,,,,,-
,73.79,,,,,,,,,,,-
,73.39,,,,,,,,,,,-
,72.34,,,,,,,,,,,-
,72.29,,,,,,,,,,,-
,69.10,,,,,,,,,,,-
,66.66,,,,,,,,,,,-
,67.58,,,,,,,,,,,-
,71.01,,,,,,,,,,,-
,70.25,,,,,,,,,,,-
,69.47,,,,,,,,,,,-
,70.83,,,,,,,,,,,-
,70.77,,,,,,,,,,,-
,71.90,,,,,,,,,,,-
,71.80,,,,,,,,,,,-
,71.40,,,,,,,,,,,-
,71.34,,,,,,,,,,,-
,69.21,,,,,,,,,,,-
,67.12,,,,,,,,,,,-
,62.86,,,,,,,,,,,-
,67.30,,,,,,,,,,,-
,68.33,,,,,,,,,,,-
,66.49,,,,,,,,,,,-
,66.02,,,,,,,,,,,-
,64.21,,,,,,,,,,,-
,64.81,,,,,,,,,,,-
,64.11,,,,,,,,,,,-
,63.55,,,,,,,,,,,-
,62.02,,,,,,,,,,,-
,61.75,,,,,,,,,,,-
,59.44,,,,,,,,,,,-
,59.74,,,,,,,,,,,-
,59.81,,,,,,,,,,,-
,60.30,,,,,,,,,,,-
,60.15,,,,,,,,,,,-
,62.71,,,,,,,,,,,-
,64.05,,,,,,,,,,,-
,-,,,,,,,,,,,-
,67.00,,,,,,,,,,,-
,69.28,,,,,,,,,,,-
,70.00,,,,,,,,,,,-
,71.59,,,,,,,,,,,-
,69.39,,,,,,,,,,,-
,69.81,,,,,,,,,,,-
,68.15,,,,,,,,,,,-
,68.78,,,,,,,,,,,-
,66.87,,,,,,,,,,,-
,69.65,,,,,,,,,,,-
,71.42,,,,,,,,,,,-
,71.04,,,,,,,,,,,-
,70.79,,,,,,,,,,,-
,70.50,,,,,,,,,,,-
,72.23,,,,,,,,,,,-
,72.70,,,,,,,,,,,-
,71.24,,,,,,,,,,,-
,70.02,,,,,,,,,,,-
,68.42,,,,,,,,,,,-
,68.52,,,,,,,,,,,-
,68.77,,,,,,,,,,,-
,66.05,,,,,,,,,,,-
,68.75,,,,,,,,,,,-
,68.35,,,,,,,,,,,-
,66.32,,,,,,,,,,,-
,65.08,,,,,,,,,,,-
,63.45,,,,,,,,,,,-
,62.45,,,,,,,,,,,-
,-,,,,,,,,,,,-
,61.06,,,,,,,,,,,-
,60.48,,,,,,,,,,,-
,61.47,,,,,,,,,,,-
,59.53,,,,,,,,,,,-
,59.04,,,,,,,,,,,-
,56.35,,,,,,,,,,,-
,58.61,,,,,,,,,,,-
,58.03,,,,,,,,,,,-
,58.85,,,,,,,,,,,-
,58.49,,,,,,,,,,,-
,58.62,,,,,,,,,,,-
,56.70,,,,,,,,,,,-
,56.33,,,,,,,,,,,-
,53.83,,,,,,,,,,,-
,54.46,,,,,,,,,,,-
,53.19,,,,,,,,,,,-
,51.11,,,,,,,,,,,-
,50.98,,,,,,,,,,,-
,49.91,,,,,,,,,,,-
,50.13,,,,,,,,,,,-
,50.81,,,,,,,,,,,-
,48.89,,,,,,,,,,,-
,47.49,,,,,,,,,,,-
,46.79,,,,,,,,,,,-
,45.87,,,,,,,,,,,-
,50.32,,,,,,,,,,,-
,49.97,,,,,,,,,,,-
,49.26,,,,,,,,,,,-
,49.41,,,,,,,,,,,-
,50.06,,,,,,,,,,,-
,52.23,,,,,,,,,,,-
,49.39,,,,,,,,,,,-
,49.14,,,,,,,,,,,-
,51.04,,,,,,,,,,,-
,52.50,,,,,,,,,,,-
,52.63,,,,,,,,,,,-
,48.38,,,,,,,,,,,-
,49.65,,,,,,,,,,,-
,48.42,,,,,,,,,,,-
,52.37,,,,,,,,,,,-
,54.33,,,,,,,,,,,-
,52.21,,,,,,,,,,,-
,53.51,,,,,,,,,,,-
,53.19,,,,,,,,,,,-
,51.23,,,,,,,,,,,-
,51.61,,,,,,,,,,,-
,48.15,,,,,,,,,,,-
,49.16,,,,,,,,,,,-
,47.35,,,,,,,,,,,-
,46.25,,,,,,,,,,,-
,47.03,,,,,,,,,,,-
,42.34,,,,,,,,,,,-
,45.71,,,,,,,,,,,-
,47.07,,,,,,,,,,,-
,45.52,,,,,,,,,,,-
,43.62,,,,,,,,,,,-
,45.38,,,,,,,,,,,-
,41.65,,,,,,,,,,,-
,40.17,,,,,,,,,,,-
,44.76,,,,,,,,,,,-
,45.22,,,,,,,,,,,-
,41.82,,,,,,,,,,,-
,39.15,,,,,,,,,,,-
,37.52,,,,,,,,,,,-
,39.33,,,,,,,,,,,-
,39.48,,,,,,,,,,,-
,34.62,,,,,,,,,,,-
,34.95,,,,,,,,,,,-
,-,,,,,,,,,,,-
,37.53,,,,,,,,,,,-
,33.98,,,,,,,,,,,-
,35.96,,,,,,,,,,,-
,37.57,,,,,,,,,,,-
,39.58,,,,,,,,,,,-
,40.17,,,,,,,,,,,-
,41.17,,,,,,,,,,,-
,40.34,,,,,,,,,,,-
,40.80,,,,,,,,,,,-
,40.10,,,,,,,,,,,-
,41.70,,,,,,,,,,,-
,41.46,,,,,,,,,,,-
,42.16,,,,,,,,,,,-
,41.60,,,,,,,,,,,-
,45.74,,,,,,,,,,,-
,45.42,,,,,,,,,,,-
,42.22,,,,,,,,,,,-
,42.52,,,,,,,,,,,-
,38.66,,,,,,,,,,,-
,-,,,,,,,,,,,-
,36.51,,,,,,,,,,,-
,35.40,,,,,,,,,,,-
,37.30,,,,,,,,,,,-
,37.61,,,,,,,,,,,-
,37.61,,,,,,,,,,,-
,40.85,,,,,,,,,,,-
,41.72,,,,,,,,,,,-
,42.65,,,,,,,,,,,-
,48.60,,,,,,,,,,,-
,48.81,,,,,,,,,,,-
,46.35,,,,,,,,,,,-
,44.61,,,,,,,,,,,-
,39.04,,,,,,,,,,,-
,40.03,,,,,,,,,,,-
,31.86,,,,,,,,,,,-
,33.89,,,,,,,,,,,-
,31.27,,,,,,,,,,,-
,34.18,,,,,,,,,,,-
,36.24,,,,,,,,,,,-
,40.08,,,,,,,,,,,-
,43.62,,,,,,,,,,,-
,44.51,,,,,,,,,,,-
,46.30,,,,,,,,,,,-
,47.98,,,,,,,,,,,-
,43.54,,,,,,,,,,,-
,-,,,,,,,,,,,-
,43.73,,,,,,,,,,,-
,40.83,,,,,,,,,,,-
,43.67,,,,,,,,,,,-
,46.79,,,,,,,,,,,-
,46.98,,,,,,,,,,,-
,49.28,,,,,,,,,,,-
,-,,,,,,,,,,,-
,-,,,,,,,,,,,-
,54.44,,,,,,,,,,,-
,49.84,,,,,,,,,,,-
,53.51,,,,,,,,,,,-
,49.10,,,,,,,,,,,-
,48.72,,,,,,,,,,,-
,53.64,,,,,,,,,,,-
,54.39,,,,,,,,,,,-
,54.97,,,,,,,,,,,-
,57.06,,,,,,,,,,,-
,58.26,,,,,,,,,,,-
,56.16,,,,,,,,,,,-
,59.33,,,,,,,,,,,-
,62.43,,,,,,,,,,,-
,61.04,,,,,,,,,,,-
,60.77,,,,,,,,,,,-
,65.32,,,,,,,,,,,-
,70.53,,,,,,,,,,,-
,63.91,,,,,,,,,,,-
,67.81,,,,,,,,,,,-
,65.96,,,,,,,,,,,-
,67.52,,,,,,,,,,,-
,62.75,,,,,,,,,,,-
,63.22,,,,,,,,,,,-
,63.17,,,,,,,,,,,-
,66.76,,,,,,,,,,,-
,65.75,,,,,,,,,,,-
,71.23,,,,,,,,,,,-
,74.27,,,,,,,,,,,-
,71.87,,,,,,,,,,,-
,69.87,,,,,,,,,,,-
,74.56,,,,,,,,,,,-
,78.65,,,,,,,,,,,-
,81.21,,,,,,,,,,,-
,77.72,,,,,,,,,,,-
,86.59,,,,,,,,,,,-
,88.97,,,,,,,,,,,-
,90.08,,,,,,,,,,,-
,87.83,,,,,,,,,,,-
,93.88,,,,,,,,,,,-
,93.97,,,,,,,,,,,-
,98.55,,,,,,,,,,,-
,100.66,,,,,,,,,,,-
,96.37,,,,,,,,,,,-
,106.91,,,,,,,,,,,-
,110.57,,,,,,,,,,,-
,106.98,,,,,,,,,,,-
,107.93,,,,,,,,,,,-
,114.37,,,,,,,,,,,-
,104.55,,,,,,,,,,,-
,97.88,,,,,,,,,,,-
,97.16,,,,,,,,,,,-
,91.17,,,,,,,,,,,-
,95.26,,,,,,,,,,,-
,100.83,,,,,,,,,,,-
,100.62,,,,,,,,,,,-
,102.60,,,,,,,,,,,-
,102.46,,,,,,,,,,,-
,106.24,,,,,,,,,,,-
,106.25,,,,,,,,,,,-
,107.91,,,,,,,,,,,-
,109.37,,,,,,,,,,,-
,109.73,,,,,,,,,,,-
,-,,,,,,,,,,,-
,115.48,,,,,,,,,,,-
,115.61,,,,,,,,,,,-
,118.17,,,,,,,,,,,-
,116.02,,,,,,,,,,,-
,114.70,,,,,,,,,,,-
,114.26,,,,,,,,,,,-
,121.05,,,,,,,,,,,-
,114.98,,,,,,,,,,,-
,114.38,,,,,,,,,,,-
,112.89,,,,,,,,,,,-
,113.62,,,,,,,,,,,-
,115.01,,,,,,,,,,,-
,116.02,,,,,,,,,,,-
,113.03,,,,,,,,,,,-
,114.47,,,,,,,,,,,-
,115.00,,,,,,,,,,,-
,119.77,,,,,,,,,,,-
,118.43,,,,,,,,,,,-
,118.82,,,,,,,,,,,-
,121.41,,,,,,,,,,,-
,125.10,,,,,,,,,,,-
,124.09,,,,,,,,,,,-
,126.78,,,,,,,,,,,-
,122.20,,,,,,,,,,,-
,124.73,,,,,,,,,,,-
,122.44,,,,,,,,,,,-
,124.74,,,,,,,,,,,-
,123.68,,,,,,,,,,,-
,127.50,,,,,,,,,,,-
,131.06,,,,,,,,,,,-
,128.90,,,,,,,,,,,-
,129.31,,,,,,,,,,,-
,134.50,,,,,,,,,,,-
,138.59,,,,,,,,,,,-
,145.20,,,,,,,,,,,-
,144.53,,,,,,,,,,,-
,141.30,,,,,,,,,,,-
,135.65,,,,,,,,,,,-
,136.04,,,,,,,,,,,-
,141.37,,,,,,,,,,,-
,-,,,,,,,,,,,-
,145.31,,,,,,,,,,,-
,143.59,,,,,,,,,,,-
,140.99,,,,,,,,,,,-
,140.02,,,,,,,,,,,-
,140.22,,,,,,,,,,,-
,139.66,,,,,,,,,,,-
,133.97,,,,,,,,,,,-
,136.38,,,,,,,,,,,-
,136.02,,,,,,,,,,,-
,134.62,,,,,,,,,,,-
,131.95,,,,,,,,,,,-
,136.68,,,,,,,,,,,-
,134.01,,,,,,,,,,,-
,134.63,,,,,,,,,,,-
,134.86,,,,,,,,,,,-
,136.76,,,,,,,,,,,-
,136.40,,,,,,,,,,,-
,131.33,,,,,,,,,,,-
,134.35,,,,,,,,,,,-
,138.54,,,,,,,,,,,-
,127.81,,,,,,,,,,,-
,122.30,,,,,,,,,,,-
,124.33,,,,,,,,,,,-
,127.76,,,,,,,,,,,-
,127.37,,,,,,,,,,,-
,126.62,,,,,,,,,,,-
,131.03,,,,,,,,,,,-
,128.85,,,,,,,,,,,-
,-,,,,,,,,,,,-
,131.54,,,,,,,,,,,-
,130.25,,,,,,,,,,,-
,132.56,,,,,,,,,,,-
,129.09,,,,,,,,,,,-
,-,,,,,,,,,,,-
,126.31,,,,,,,,,,,-
,124.12,,,,,,,,,,,-
,124.23,,,,,,,,,,,-
,125.81,,,,,,,,,,,-
,124.23,,,,,,,,,,,-
,125.98,,,,,,,,,,,-
,123.71,,,,,,,,,,,-
,123.55,,,,,,,,,,,-
,121.86,,,,,,,,,,,-
,119.98,,,,,,,,,,,-
,116.33,,,,,,,,,,,-
,112.53,,,,,,,,,,,-
,113.47,,,,,,,,,,,-
,115.64,,,,,,,,,,,-
,118.76,,,,,,,,,,,-
,119.83,,,,,,,,,,,-
,117.22,,,,,,,,,,,-
,119.46,,,,,,,,,,,-
,119.39,,,,,,,,,,,-
,117.49,,,,,,,,,,,-
,116.70,,,,,,,,,,,-
,114.87,,,,,,,,,,,-
,114.94,,,,,,,,,,,-
,113.80,,,,,,,,,,,-
,111.77,,,,,,,,,,,-
,110.15,,,,,,,,,,,-
,110.12,,,,,,,,,,,-
,110.88,,,,,,,,,,,-
,108.51,,,,,,,,,,,-
,109.10,,,,,,,,,,,-
,106.24,,,,,,,,,,,-
,103.85,,,,,,,,,,,-
,104.79,,,,,,,,,,,-
,101.00,,,,,,,,,,,-
,101.60,,,,,,,,,,,-
,105.63,,,,,,,,,,,-
,107.59,,,,,,,,,,,-
,105.92,,,,,,,,,,,-
,101.60,,,,,,,,,,,-
,100.35,,,,,,,,,,,-
,102.42,,,,,,,,,,,-
,104.50,,,,,,,,,,,-
,102.34,,,,,,,,,,,-
,105.70,,,,,,,,,,,-
,110.23,,,,,,,,,,,-
,110.35,,,,,,,,,,,-
,109.94,,,,,,,,,,,-
,108.77,,,,,,,,,,,-
,107.92,,,,,,,,,,,-
,105.16,,,,,,,,,,,-
,105.48,,,,,,,,,,,-
,104.53,,,,,,,,,,,-
,99.53,,,,,,,,,,,-
,102.46,,,,,,,,,,,-
,101.85,,,,,,,,,,,-
,102.60,,,,,,,,,,,-
,99.65,,,,,,,,,,,-
,100.90,,,,,,,,,,,-
,99.47,,,,,,,,,,,-
,99.27,,,,,,,,,,,-
,98.21,,,,,,,,,,,-
,100.76,,,,,,,,,,,-
,100.03,,,,,,,,,,,-
,-,,,,,,,,,,,-
,95.52,,,,,,,,,,,-
,95.48,,,,,,,,,,,-
,93.29,,,,,,,,,,,-
,92.80,,,,,,,,,,,-
,93.61,,,,,,,,,,,-
,91.79,,,,,,,,,,,-
,88.13,,,,,,,,,,,-
,87.15,,,,,,,,,,,-
,88.42,,,,,,,,,,,-
,90.03,,,,,,,,,,,-
,88.97,,,,,,,,,,,-
,91.76,,,,,,,,,,,-
,92.34,,,,,,,,,,,-
,91.65,,,,,,,,,,,-
,91.00,,,,,,,,,,,-
,90.37,,,,,,,,,,,-
,90.02,,,,,,,,,,,-
,87.65,,,,,,,,,,,-
,89.86,,,,,,,,,,,-
,-,,,,,,,,,,,-
,90.58,,,,,,,,,,,-
,90.14,,,,,,,,,,,-
,90.85,,,,,,,,,,,-
,91.92,,,,,,,,,,,-
,94.23,,,,,,,,,,,-
,92.70,,,,,,,,,,,-
,93.76,,,,,,,,,,,-
,95.68,,,,,,,,,,,-
,96.34,,,,,,,,,,,-
,95.10,,,,,,,,,,,-
,97.92,,,,,,,,,,,-
,99.16,,,,,,,,,,,-
,99.63,,,,,,,,,,,-
,96.01,,,,,,,,,,,-
,96.74,,,,,,,,,,,-
,95.87,,,,,,,,,,,-
,93.22,,,,,,,,,,,-
,90.95,,,,,,,,,,,-
,91.20,,,,,,,,,,,-
,90.50,,,,,,,,,,,-
,90.64,,,,,,,,,,,-
,91.28,,,,,,,,,,,-
,92.26,,,,,,,,,,,-
,94.40,,,,,,,,,,,-
,90.03,,,,,,,,,,,-
,87.87,,,,,,,,,,,-
,88.29,,,,,,,,,,,-
,90.24,,,,,,,,,,,-
,87.50,,,,,,,,,,,-
,88.33,,,,,,,,,,,-
,89.32,,,,,,,,,,,-
,88.72,,,,,,,,,,,-
,91.02,,,,,,,,,,,-
,90.63,,,,,,,,,,,-
,94.43,,,,,,,,,,,-
,97.71,,,,,,,,,,,-
,98.19,,,,,,,,,,,-
,-,,,,,,,,,,,-
,98.40,,,,,,,,,,,-
,98.29,,,,,,,,,,,-
,95.40,,,,,,,,,,,-
,95.11,,,,,,,,,,,-
,93.44,,,,,,,,,,,-
,93.82,,,,,,,,,,,-
,91.44,,,,,,,,,,,-
,94.63,,,,,,,,,,,-
,96.33,,,,,,,,,,,-
,95.47,,,,,,,,,,,-
,96.38,,,,,,,,,,,-
,96.50,,,,,,,,,,,-
,94.31,,,,,,,,,,,-
,95.81,,,,,,,,,,,-
,93.54,,,,,,,,,,,-
,94.30,,,,,,,,,,,-
,90.09,,,,,,,,,,,-
,93.55,,,,,,,,,,,-
,91.74,,,,,,,,,,,-
